CA,3,2008,55,42
CA,4,2008,43,54
CA,5,2008,70,26
CA,6,2008,68,29
CA,7,2008,51,46
CA,8,2008,42,55
CA,9,2008,56,41
CA,10,2008,50,47
CA,11,2008,69,28
CA,12,2008,84,13
CA,13,2008,87,10
CA,14,2008,73,24
CA,15,2008,67,30
CA,16,2008,57,40
CA,17,2008,69,28
CA,18,2008,70,27
CA,19,2008,68,29
CA,20,2008,71,26
CA,21,2008,52,46
CA,22,2008,42,55
CA,23,2008,36,61
CA,24,2008,56,41
CA,25,2008,49,48
CA,26,2008,56,41
CA,27,2008,61,35
CA,28,2008,70,26
CA,29,2008,74,23
CA,30,2008,66,31
CA,31,2008,56,41
CA,32,2008,62,35
CA,33,2008,64,33
CA,34,2008,77,19
CA,35,2008,64,32
CA,36,2008,50,47
CA,37,2008,84,13
CA,38,2008,61,35
CA,39,2008,47,49
CA,40,2008,77,19
CA,41,2008,59,38
CA,42,2008,43,54
CA,43,2008,75,22
CA,44,2008,81,16
CA,45,2008,46,51
CA,46,2008,58,39
CA,47,2008,58,39
CA,48,2008,46,51
CA,49,2008,49,48
CA,50,2008,39,58
CA,51,2008,65,32
CA,52,2008,55,43
CA,53,2008,61,36
CO,1,2008,70.9,27.6
CO,2,2008,61.2,37.2
CO,3,2008,48.4,49.9
CO,4,2008,41.9,56.4
CO,5,2008,39.7,58.8
CO,6,2008,53.6,44.9
CO,7,2008,57.4,40.7
CT,1,2008,65.8,32.9
CT,2,2008,58.6,40
CT,3,2008,62.6,36.2
CT,4,2008,59.6,39.7
CT,5,2008,56.4,42.4
DE,1,2008,61.9,36.9
FL,1,2008,32,66.8
FL,2,2008,35.2,63.4
FL,3,2008,44.2,54.6
FL,4,2008,34.8,64.2
FL,5,2008,63.2,35.9
FL,6,2008,50.1,48.7
FL,7,2008,51.1,48
FL,8,2008,43.8,54.9
FL,9,2008,54.6,44.5
FL,10,2008,60.9,38.5
FL,11,2008,42.6,56.1
FL,12,2008,47.4,51.2
FL,13,2008,55.5,43
FL,14,2008,58.1,40.9
FL,15,2008,46.7,52.1
FL,16,2008,47.7,51.2
FL,17,2008,43.9,54.7
FL,18,2008,51.2,47.9
FL,19,2008,42.3,56.8
FL,20,2008,80.9,18.6
FL,21,2008,63.4,35.9
FL,22,2008,58.3,41
FL,23,2008,62,37.3
FL,24,2008,84,15.6
FL,25,2008,40.6,58.8
FL,26,2008,51.5,47.9
FL,27,2008,50.1,49.3
GA,1,2008,44.4,55
GA,2,2008,57.9,41.6
GA,3,2008,34,65.3
GA,4,2008,73.2,26.3
GA,5,2008,84.4,15
GA,6,2008,40.1,59
GA,7,2008,39.1,60.1
GA,8,2008,37.8,61.6
GA,9,2008,24.3,74.7
GA,10,2008,38.8,60.4
GA,11,2008,34.7,64.3
GA,12,2008,43.9,55.6
GA,13,2008,67.1,32.3
GA,14,2008,27.8,71
HI,1,2008,70.3,28.3
HI,2,2008,73.4,24.9
IA,1,2008,58.5,40.4
IA,2,2008,57.1,41.6
IA,3,2008,52.4,46.3
IA,4,2008,48.5,50.2
ID,1,2008,35.1,62.5
ID,2,2008,37.1,60.5
IL,1,2008,80.8,18.5
IL,2,2008,81.1,18.2
IL,3,2008,58.3,40.4
IL,4,2008,80.5,18.2
IL,5,2008,69.9,28.8
IL,6,2008,51.3,47.3
IL,7,2008,89.4,9.9
IL,8,2008,61.5,37.1
IL,9,2008,68.6,30.3
IL,10,2008,63,35.9
IL,11,2008,61.3,37.5
IL,12,2008,54.7,43.6
IL,13,2008,54.6,43.6
IL,14,2008,50.7,48
IL,15,2008,42.8,55.4
IL,16,2008,50,48.2
IL,17,2008,60,38.5
IL,18,2008,44.1,54.4
IN,1,2008,63.3,35.8
IN,2,2008,49.6,49.3
IN,3,2008,43,56
IN,4,2008,44.6,54.2
IN,5,2008,46.6,52.6
IN,6,2008,43.6,55
IN,7,2008,66.3,32.8
IN,8,2008,48.1,50.6
IN,9,2008,46.2,52.7
KS,1,2008,31,67.2
KS,2,2008,45.3,52.8
KS,3,2008,48.8,49.9
KS,4,2008,39.5,58.6
KY,1,2008,36.9,61.6
KY,2,2008,37.2,61.5
KY,3,2008,56.2,42.8
KY,4,2008,37,61.5
KY,5,2008,31.6,66.6
KY,6,2008,44.8,53.7
LA,1,2008,25.3,72.7
LA,2,2008,73.4,25.4
LA,3,2008,34.1,64.2
LA,4,2008,39.9,58.9
LA,5,2008,36.7,62
LA,6,2008,30.9,67.5
MA,1,2008,64.1,33.7
MA,2,2008,60.4,37.5
MA,3,2008,58.8,39.4
MA,4,2008,60.4,37.9
MA,5,2008,66.2,32.1
MA,6,2008,56.9,41.4
MA,7,2008,81.9,16.7
MA,8,2008,57.9,40.5
MA,9,2008,57.8,40.6
MD,1,2008,38.4,59.6
MD,2,2008,60.6,37.5
MD,3,2008,60.1,38
MD,4,2008,77.3,21.8
MD,5,2008,65.1,33.6
MD,6,2008,56.3,42
MD,7,2008,76.2,22.4
MD,8,2008,62.8,35.6
ME,1,2008,60.7,37.5
ME,2,2008,54.6,43.4
MI,1,2008,49.7,48.4
MI,2,2008,48,50.3
MI,3,2008,49.7,48.6
MI,4,2008,49.6,48.6
MI,5,2008,63,35.3
MI,6,2008,53.1,45.2
MI,7,2008,50.8,47.4
MI,8,2008,52,46.4
MI,9,2008,58.1,40.1
MI,10,2008,48,50
MI,11,2008,50.2,48.3
MI,12,2008,66.9,31.4
MI,13,2008,84.8,14.2
MI,14,2008,82.2,17.1
MN,1,2008,50.8,46.7
MN,2,2008,50.5,47.6
MN,3,2008,51,47.4
MN,4,2008,62.6,35.5
MN,5,2008,73.4,24.5
MN,6,2008,43.2,54.7
MN,7,2008,47.1,50.4
MN,8,2008,53.1,44.5
MO,1,2008,80.3,18.6
MO,2,2008,46.4,52.6
MO,3,2008,42.8,55.8
MO,4,2008,41.9,56.5
MO,5,2008,62,36.8
MO,6,2008,43.1,55.3
MO,7,2008,35.3,63.1
MO,8,2008,38.3,60
MS,1,2008,36.6,62.4
MS,2,2008,64.2,35.2
MS,3,2008,38.4,60.8
MS,4,2008,31.1,67.9
MT,1,2008,47.3,49.5
NC,1,2008,67.3,32.2
NC,2,2008,44.8,54.3
NC,3,2008,42.4,56.8
NC,4,2008,65.8,33.2
NC,5,2008,44.6,54.2
NC,6,2008,45.2,53.8
NC,7,2008,44.6,54.6
NC,8,2008,45.3,53.9
NC,9,2008,45.2,54
NC,10,2008,41.6,57.4
NC,11,2008,41.5,57.1
NC,12,2008,68,31.3
NC,13,2008,47.9,51.2
ND,1,2008,44.6,53.3
NE,1,2008,44.2,54.3
NE,2,2008,50,48.8
NE,3,2008,31.1,67.1
NH,1,2008,52.8,46.4
NH,2,2008,56,43.1
NJ,1,2008,64.7,34.2
NJ,2,2008,53.2,45.5
NJ,3,2008,51.1,47.7
NJ,4,2008,45.3,53.6
NJ,5,2008,48.5,50.5
NJ,6,2008,58.4,40.5
NJ,7,2008,47.2,51.6
NJ,8,2008,73.2,26
NJ,9,2008,64,35.2
NJ,10,2008,84.9,14.6
NJ,11,2008,47,52.1
NJ,12,2008,65.7,33.3
NM,1,2008,59.7,39
NM,2,2008,48.4,50.2
NM,3,2008,61.2,37.5
NV,1,2008,64.5,33
NV,2,2008,49.4,48.2
NV,3,2008,53.5,44.6
NV,4,2008,56.4,41.4
NY,1,2008,51,48
NY,2,2008,51,48
NY,3,2008,54,46
NY,4,2008,55,44
NY,5,2008,86,14
NY,6,2008,63,36
NY,7,2008,84,15
NY,8,2008,86,14
NY,9,2008,84,15
NY,10,2008,76,23
NY,11,2008,48,51
NY,12,2008,80,19
NY,13,2008,93,6
NY,14,2008,76,23
NY,15,2008,95,5
NY,16,2008,73,26
NY,17,2008,58,41
NY,18,2008,52,47
NY,19,2008,53,45
NY,20,2008,58,40
NY,21,2008,52,47
NY,22,2008,49,49
NY,23,2008,50,49
NY,24,2008,56,42
NY,25,2008,59,40
NY,26,2008,63,35
NY,27,2008,44,54
OH,1,2008,47.2,51.8
OH,2,2008,44.3,54.2
OH,3,2008,67.4,31.3
OH,4,2008,43.7,54.4
OH,5,2008,46,52.2
OH,6,2008,44.7,53.1
OH,7,2008,46.9,50.9
OH,8,2008,38.1,60.3
OH,9,2008,66.8,31.6
OH,10,2008,49.3,49.3
OH,11,2008,82,17.2
OH,12,2008,44.8,53.7
OH,13,2008,62.3,35.8
OH,14,2008,49.1,49.4
OH,15,2008,46.1,52.2
OH,16,2008,47.2,51.3
OK,1,2008,35.8,64.2
OK,2,2008,34.3,65.7
OK,3,2008,27.1,72.9
OK,4,2008,33.9,66.1
OK,5,2008,40.8,59.2
OR,1,2008,59.6,37.7
OR,2,2008,43.3,53.8
OR,3,2008,72.9,24.3
OR,4,2008,54.2,42.7
OR,5,2008,53,44.2
PA,1,2008,78.7,20.6
PA,2,2008,91,8.8
PA,3,2008,46.3,52.3
PA,4,2008,45.1,53.8
PA,5,2008,47.1,51.5
PA,6,2008,53,46
PA,7,2008,51.2,47.8
PA,8,2008,53.2,45.7
PA,9,2008,40.9,57.9
PA,10,2008,42.3,56.5
PA,11,2008,47.1,51.7
PA,12,2008,44.7,54.1
PA,13,2008,65.4,33.7
PA,14,2008,67,32
PA,15,2008,52.1,46.6
PA,16,2008,50.1,49
PA,17,2008,56.9,41.9
PA,18,2008,43.8,55.2
RI,1,2008,66.6,31.8
RI,2,2008,59.9,38.3
SC,1,2008,42.7,56.1
SC,2,2008,39.4,59.5
SC,3,2008,35.1,63.5
SC,4,2008,37.7,60.6
SC,5,2008,43.8,55
SC,6,2008,70.1,28.9
SC,7,2008,45.3,53.6
SD,1,2008,44.7,53.2
TN,1,2008,28.6,69.9
TN,2,2008,34.5,64
TN,3,2008,37.3,61.3
TN,4,2008,35.8,62.6
TN,5,2008,57.5,41.3
TN,6,2008,33.5,64.9
TN,7,2008,36.3,62.4
TN,8,2008,34.9,64.1
TN,9,2008,77,22.5
TX,1,2008,30,69
TX,2,2008,37,62
TX,3,2008,37,61
TX,4,2008,29,70
TX,5,2008,37,62
TX,6,2008,42,57
TX,7,2008,40,59
TX,8,2008,26,73
TX,9,2008,76,23
TX,10,2008,43,56
TX,11,2008,23,76
TX,12,2008,35,64
TX,13,2008,22,77
TX,14,2008,42,57
TX,15,2008,57,42
TX,16,2008,64,35
TX,17,2008,41,58
TX,18,2008,77,23
TX,19,2008,28,71
TX,20,2008,58,41
TX,21,2008,42,56
TX,22,2008,39,60
TX,23,2008,50,49
TX,24,2008,41,58
TX,25,2008,43,56
TX,26,2008,35,64
TX,27,2008,40,59
TX,28,2008,58,41
TX,29,2008,62,37
TX,30,2008,78,21
TX,31,2008,43,56
TX,32,2008,44,55
TX,33,2008,69,31
TX,34,2008,60,39
TX,35,2008,63,35
TX,36,2008,30,69
UT,1,2008,29.4,67.7
UT,2,2008,38.4,58.5
UT,3,2008,29.5,67.5
UT,4,2008,40.9,56.1
VA,1,2008,43.8,55.4
VA,2,2008,47.9,51.1
VA,3,2008,65.4,33.9
VA,4,2008,60.1,39.1
VA,5,2008,46.8,52.2
VA,6,2008,41.2,57.7
VA,7,2008,44.9,54.3
VA,8,2008,66.3,32.8
VA,9,2008,39.7,58.9
VA,10,2008,49.6,49.6
VA,11,2008,60.7,38.5
VT,1,2008,67.8,30.6
WA,1,2008,56.3,41.9
WA,2,2008,60.5,37.6
WA,3,2008,50.9,47.1
WA,4,2008,39.2,58.9
WA,5,2008,46.3,51.2
WA,6,2008,57,40.9
WA,7,2008,80.4,18
WA,8,2008,51.5,46.8
WA,9,2008,68.6,29.9
WA,10,2008,57.2,41
WI,1,2008,50.8,48.1
WI,2,2008,70.1,28.6
WI,3,2008,59.4,39.1
WI,4,2008,74.4,24.6
WI,5,2008,41.8,57.2
WI,6,2008,49.4,49.3
WI,7,2008,53.2,45.3
WI,8,2008,53.7,45
WV,1,2008,41.5,56.7
WV,2,2008,43.9,54.7
WV,3,2008,42.3,55.7
WY,1,2008,32.7,65.2
